"No.","Pos. [°2θ]","Iobs [cps]"
"997","43.8637","118.9042"
"998","43.9027","113.5478"
"999","43.9417","108.1070"
"1000","43.9807","104.3008"
"1001","44.0197","97.9617"
"1002","44.0587","95.0820"
"1003","44.0977","95.1801"
"1004","44.1367","94.5851"
"1005","44.1757","94.6974"
"1006","44.2147","92.0824"
"1007","44.2537","93.3899"
"1008","44.2927","89.9248"
"1009","44.3317","87.2542"
"1010","44.3707","88.5623"
"1011","44.4097","84.4155"
"1012","44.4487","85.0677"
"1013","44.4877","82.8043"
"1014","44.5267","81.7411"
"1015","44.5657","84.0460"
"1016","44.6047","85.4524"
"1017","44.6437","85.6436"
"1018","44.6827","87.7269"
"1019","44.7217","85.1733"
"1020","44.7607","84.8267"
"1021","44.7997","86.1539"
"1022","44.8387","84.7494"
"1023","44.8777","83.5835"
"1024","44.9167","84.3485"
"1025","44.9557","84.9464"
"1026","44.9947","83.4286"
"1027","45.0337","81.6031"
"1028","45.0727","82.0973"
"1029","45.1117","83.2201"
"1030","45.1507","83.1248"
"1031","45.1897","85.1418"
"1032","45.2287","84.6964"
"1033","45.2677","86.9732"
"1034","45.3067","85.4229"
"1035","45.3457","87.4466"
"1036","45.3847","87.0532"
"1037","45.4237","86.8732"
"1038","45.4627","85.7769"
"1039","45.5017","86.4853"
"1040","45.5407","86.4848"
"1041","45.5797","84.9965"
"1042","45.6187","86.3003"
"1043","45.6577","85.7889"
"1044","45.6967","85.8879"
"1045","45.7357","85.3922"
"1046","45.7747","85.7411"
"1047","45.8137","83.3016"
"1048","45.8527","82.7200"
"1049","45.8917","82.7953"
"1050","45.9307","83.2527"
"1051","45.9697","84.7331"
"1052","46.0087","84.2495"
"1053","46.0477","83.5601"
"1054","46.0867","84.1181"
"1055","46.1257","82.8484"
"1056","46.1647","82.6639"
"1057","46.2037","84.4157"
"1058","46.2427","85.2416"
"1059","46.2817","84.5693"
"1060","46.3207","83.0380"
"1061","46.3597","83.6234"
"1062","46.3987","84.4794"
"1063","46.4377","83.4373"
"1064","46.4767","81.5044"
"1065","46.5157","80.6826"
"1066","46.5547","80.1674"
"1067","46.5937","79.0988"
"1068","46.6327","81.0961"
"1069","46.6717","81.1900"
"1070","46.7107","80.8513"
"1071","46.7497","80.7516"
"1072","46.7887","79.2339"
"1073","46.8277","80.2022"
"1074","46.8667","80.2307"
"1075","46.9057","80.3405"
"1076","46.9447","81.4735"
"1077","46.9837","78.8923"
"1078","47.0227","80.7060"
"1079","47.0617","81.5377"
"1080","47.1007","80.9705"
"1081","47.1397","82.3404"
"1082","47.1787","80.1760"
"1083","47.2177","80.3774"
"1084","47.2567","81.4645"
"1085","47.2957","81.7552"
"1086","47.3347","80.3776"
"1087","47.3737","80.0125"
"1088","47.4127","79.5730"
"1089","47.4517","76.3410"
"1090","47.4907","79.0113"
"1091","47.5297","77.5470"
"1092","47.5687","78.9052"
"1093","47.6077","80.2610"
"1094","47.6467","81.3461"
"1095","47.6857","79.4137"
"1096","47.7247","80.8383"
"1097","47.7637","79.4272"
"1098","47.8027","78.5737"
"1099","47.8417","76.9990"
"1100","47.8807","81.3727"
"1101","47.9197","80.9904"
"1102","47.9587","79.5825"
"1103","47.9977","80.3544"
"1104","48.0367","78.6870"
"1105","48.0757","77.0507"
"1106","48.1147","77.2874"
"1107","48.1537","78.3950"
"1108","48.1927","80.8427"
"1109","48.2317","76.0429"
"1110","48.2707","79.0217"
"1111","48.3097","78.6647"
"1112","48.3487","80.0169"
"1113","48.3877","81.1326"
"1114","48.4267","81.0115"
"1115","48.4657","77.9403"
"1116","48.5047","78.0784"
"1117","48.5437","76.7726"
"1118","48.5827","80.0158"
"1119","48.6217","78.1555"
"1120","48.6607","78.6965"
"1121","48.6997","79.5940"
"1122","48.7387","80.7526"
"1123","48.7777","79.1911"
"1124","48.8167","78.2178"
"1125","48.8557","80.4378"
"1126","48.8947","81.2934"
"1127","48.9337","78.9052"
"1128","48.9727","77.5756"
"1129","49.0117","77.0252"
"1130","49.0507","78.7748"
"1131","49.0897","76.6905"
"1132","49.1287","79.0544"
"1133","49.1677","77.3438"
"1134","49.2067","79.4739"
"1135","49.2457","79.4090"
"1136","49.2847","76.7310"
"1137","49.3237","75.7489"
"1138","49.3627","76.9893"
"1139","49.4017","76.3217"
"1140","49.4407","78.9974"
"1141","49.4797","80.3610"
"1142","49.5187","75.9815"
"1143","49.5577","76.1838"
"1144","49.5967","78.7600"
"1145","49.6357","79.6450"
"1146","49.6747","80.0625"
"1147","49.7137","79.0042"
"1148","49.7527","78.3039"
"1149","49.7917","77.8599"
"1150","49.8307","77.9703"
"1151","49.8697","78.0857"
"1152","49.9087","78.2514"
"1153","49.9477","79.2439"
"1154","49.9867","78.2747"
"1155","50.0257","79.1056"
"1156","50.0647","79.6768"
"1157","50.1037","78.4910"
"1158","50.1427","79.3649"
"1159","50.1817","79.1441"
"1160","50.2207","78.5767"
"1161","50.2597","79.4428"
"1162","50.2987","79.9171"
"1163","50.3377","79.2155"
"1164","50.3767","78.9657"
"1165","50.4157","80.4259"
"1166","50.4547","81.3980"
"1167","50.4937","81.8374"
"1168","50.5327","81.7830"
"1169","50.5717","83.4337"
"1170","50.6107","85.7011"
"1171","50.6497","86.4574"
"1172","50.6887","89.8772"
"1173","50.7277","94.4708"
"1174","50.7667","99.3103"
"1175","50.8057","101.1925"
"1176","50.8447","99.4998"
"1177","50.8837","96.3058"
"1178","50.9227","95.9778"
"1179","50.9617","95.5982"
"1180","51.0007","93.2984"
"1181","51.0397","95.6677"
"1182","51.0787","94.0628"
"1183","51.1177","92.2385"
"1184","51.1567","90.2888"
"1185","51.1957","88.6686"
"1186","51.2347","88.5822"
"1187","51.2737","84.6916"
"1188","51.3127","82.2306"
"1189","51.3517","79.7287"
"1190","51.3907","82.3045"
"1191","51.4297","81.1700"
"1192","51.4687","80.2458"
"1193","51.5077","79.5856"
"1194","51.5467","78.2622"
"1195","51.5857","81.2384"
"1196","51.6247","78.0105"
"1197","51.6637","79.9251"
"1198","51.7027","79.9823"
"1199","51.7417","77.0338"
"1200","51.7807","80.4901"
"1201","51.8197","77.2079"
"1202","51.8587","78.3968"
"1203","51.8977","80.4679"
"1204","51.9367","82.4781"
"1205","51.9757","80.7116"
"1206","52.0147","81.9151"
"1207","52.0537","85.0405"
"1208","52.0927","84.8340"
"1209","52.1317","87.8601"
"1210","52.1707","86.9959"
"1211","52.2097","85.7838"
"1212","52.2487","87.9002"
"1213","52.2877","86.0141"
"1214","52.3267","84.8228"
"1215","52.3657","82.7410"
"1216","52.4047","81.5068"
"1217","52.4437","82.9524"
"1218","52.4827","81.4277"
"1219","52.5217","81.8072"
"1220","52.5607","79.4708"
"1221","52.5997","79.9068"
"1222","52.6387","84.3942"
"1223","52.6777","78.6675"
"1224","52.7167","79.9931"
"1225","52.7557","79.6306"
"1226","52.7947","82.0533"
"1227","52.8337","81.0457"
"1228","52.8727","81.4403"
"1229","52.9117","80.7223"
"1230","52.9507","83.8030"
"1231","52.9897","83.1246"
"1232","53.0287","82.3722"
"1233","53.0677","81.8836"
"1234","53.1067","83.9648"
"1235","53.1457","84.4628"
"1236","53.1847","85.5216"
"1237","53.2237","85.5498"
"1238","53.2627","82.3200"
"1239","53.3017","81.3724"
"1240","53.3407","82.6918"
"1241","53.3797","83.3626"
"1242","53.4187","79.8425"
"1243","53.4577","79.9157"
"1244","53.4967","80.3057"
"1245","53.5357","79.0694"
"1246","53.5747","78.7498"
"1247","53.6137","79.1446"
"1248","53.6527","79.3158"
"1249","53.6917","79.8485"
"1250","53.7307","78.3100"
"1251","53.7697","79.5320"
"1252","53.8087","78.2703"
"1253","53.8477","79.5621"
"1254","53.8867","80.6463"
"1255","53.9257","77.7980"
"1256","53.9647","78.3560"
"1257","54.0037","79.3501"
"1258","54.0427","78.4447"
"1259","54.0817","77.8078"
"1260","54.1207","77.4661"
"1261","54.1597","76.9292"
"1262","54.1987","75.9124"
"1263","54.2377","76.5419"
"1264","54.2767","77.7020"
"1265","54.3157","78.3413"
"1266","54.3547","76.9894"
"1267","54.3937","75.6202"
"1268","54.4327","76.4100"
"1269","54.4717","76.1556"
"1270","54.5107","76.5105"
"1271","54.5497","76.4467"
"1272","54.5887","78.4637"
"1273","54.6277","79.0481"
"1274","54.6667","80.3261"
"1275","54.7057","77.9705"
"1276","54.7447","76.6794"
"1277","54.7837","77.6997"
"1278","54.8227","77.2398"
"1279","54.8617","77.7388"
"1280","54.9007","77.9917"
"1281","54.9397","77.9351"
"1282","54.9787","79.3020"
"1283","55.0177","80.8488"
"1284","55.0567","79.5709"
"1285","55.0957","79.3001"
"1286","55.1347","79.8418"
"1287","55.1737","82.5141"
"1288","55.2127","80.0135"
"1289","55.2517","79.5593"
"1290","55.2907","78.9028"
"1291","55.3297","77.4482"
"1292","55.3687","78.5529"
"1293","55.4077","78.4147"
"1294","55.4467","78.4817"
"1295","55.4857","79.2950"
"1296","55.5247","77.7654"
"1297","55.5637","78.8189"
"1298","55.6027","76.6177"
"1299","55.6417","75.5107"
"1300","55.6807","74.1406"
"1301","55.7197","76.2767"
"1302","55.7587","77.2128"
"1303","55.7977","77.1462"
"1304","55.8367","78.1083"
"1305","55.8757","78.0635"
"1306","55.9147","75.6970"
"1307","55.9537","77.2722"
"1308","55.9927","76.4146"
"1309","56.0317","77.5819"
"1310","56.0707","78.5508"
"1311","56.1097","76.3814"
"1312","56.1487","78.6617"
"1313","56.1877","81.6551"
"1314","56.2267","80.8223"
"1315","56.2657","81.8349"
"1316","56.3047","85.9655"
"1317","56.3437","85.0759"
"1318","56.3827","84.2930"
"1319","56.4217","85.0641"
"1320","56.4607","82.8991"
"1321","56.4997","82.8722"
"1322","56.5387","83.5037"
"1323","56.5777","80.4084"
"1324","56.6167","78.9915"
"1325","56.6557","75.3191"
"1326","56.6947","77.3959"
"1327","56.7337","78.0428"
"1328","56.7727","80.9656"
"1329","56.8117","77.9567"
"1330","56.8507","81.8271"
"1331","56.8897","81.2922"
"1332","56.9287","77.6078"
"1333","56.9677","81.3516"
"1334","57.0067","81.2422"
"1335","57.0457","82.8824"
"1336","57.0847","81.6225"
"1337","57.1237","80.8962"
"1338","57.1627","81.4986"
"1339","57.2017","79.1466"
"1340","57.2407","80.6656"
"1341","57.2797","81.3030"
"1342","57.3187","79.2337"
"1343","57.3577","78.7022"
"1344","57.3967","78.2586"
"1345","57.4357","79.3398"
"1346","57.4747","78.1413"
"1347","57.5137","78.2016"
"1348","57.5527","77.6647"
"1349","57.5917","78.3298"
"1350","57.6307","78.9630"
"1351","57.6697","79.2939"
"1352","57.7087","79.6837"
"1353","57.7477","78.5453"
"1354","57.7867","77.6605"
"1355","57.8257","77.5139"
"1356","57.8647","78.4632"
"1357","57.9037","77.9562"
"1358","57.9427","77.8448"
"1359","57.9817","78.0349"
"1360","58.0207","75.9917"
"1361","58.0597","76.4703"
"1362","58.0987","77.8846"
"1363","58.1377","77.3974"
"1364","58.1767","77.8620"
"1365","58.2157","77.4991"
"1366","58.2547","78.5502"
"1367","58.2937","79.6172"
"1368","58.3327","78.3878"
"1369","58.3717","81.3228"
"1370","58.4107","81.1616"
"1371","58.4497","78.6585"
"1372","58.4887","80.2458"
"1373","58.5277","79.8497"
"1374","58.5667","80.3701"
"1375","58.6057","80.2014"
"1376","58.6447","79.6327"
"1377","58.6837","77.6844"
"1378","58.7227","78.2858"
"1379","58.7617","78.5661"
"1380","58.8007","78.1571"
"1381","58.8397","80.5026"
"1382","58.8787","79.1520"
"1383","58.9177","80.2316"
"1384","58.9567","80.8323"
"1385","58.9957","83.1836"
"1386","59.0347","87.7237"
"1387","59.0737","87.3088"
"1388","59.1127","90.5206"
"1389","59.1517","91.6713"
"1390","59.1907","90.0338"
"1391","59.2297","87.9323"
"1392","59.2687","89.2183"
"1393","59.3077","90.0460"
"1394","59.3467","89.3765"
"1395","59.3857","90.5199"
"1396","59.4247","86.7976"
"1397","59.4637","87.8669"
"1398","59.5027","84.1477"
"1399","59.5417","82.2851"
"1400","59.5807","79.5256"
"1401","59.6197","78.3613"
"1402","59.6587","80.0795"
"1403","59.6977","76.2182"
"1404","59.7367","76.5542"
"1405","59.7757","77.1972"
"1406","59.8147","77.6983"
"1407","59.8537","78.9280"
"1408","59.8927","79.2791"
"1409","59.9317","78.6388"
