"No.","Pos. [°2θ]","Iobs [cps]"
"997","43.8637","109.0403"
"998","43.9027","111.7261"
"999","43.9417","107.6961"
"1000","43.9807","105.9319"
"1001","44.0197","104.2317"
"1002","44.0587","98.2745"
"1003","44.0977","95.7501"
"1004","44.1367","90.4137"
"1005","44.1757","93.9417"
"1006","44.2147","94.6240"
"1007","44.2537","90.6024"
"1008","44.2927","90.1299"
"1009","44.3317","89.6574"
"1010","44.3707","88.7542"
"1011","44.4097","82.8355"
"1012","44.4487","86.2830"
"1013","44.4877","84.7082"
"1014","44.5267","86.0724"
"1015","44.5657","88.0980"
"1016","44.6047","84.0233"
"1017","44.6437","83.0152"
"1018","44.6827","84.9352"
"1019","44.7217","83.7528"
"1020","44.7607","86.1071"
"1021","44.7997","83.5189"
"1022","44.8387","82.9222"
"1023","44.8777","85.3533"
"1024","44.9167","83.4819"
"1025","44.9557","84.5425"
"1026","44.9947","83.7548"
"1027","45.0337","81.4265"
"1028","45.0727","83.8361"
"1029","45.1117","83.3822"
"1030","45.1507","83.0343"
"1031","45.1897","81.5278"
"1032","45.2287","83.1055"
"1033","45.2677","81.5722"
"1034","45.3067","83.7650"
"1035","45.3457","84.4418"
"1036","45.3847","84.2994"
"1037","45.4237","86.9437"
"1038","45.4627","87.2535"
"1039","45.5017","85.8252"
"1040","45.5407","85.9858"
"1041","45.5797","85.7518"
"1042","45.6187","85.8409"
"1043","45.6577","85.1133"
"1044","45.6967","83.4808"
"1045","45.7357","83.8753"
"1046","45.7747","82.7328"
"1047","45.8137","82.8520"
"1048","45.8527","84.4997"
"1049","45.8917","86.5477"
"1050","45.9307","85.8295"
"1051","45.9697","82.8666"
"1052","46.0087","83.9369"
"1053","46.0477","85.4229"
"1054","46.0867","84.5314"
"1055","46.1257","85.0266"
"1056","46.1647","86.3867"
"1057","46.2037","85.9474"
"1058","46.2427","84.6971"
"1059","46.2817","83.4907"
"1060","46.3207","83.4006"
"1061","46.3597","84.8165"
"1062","46.3987","85.3741"
"1063","46.4377","83.4250"
"1064","46.4767","81.8720"
"1065","46.5157","81.4851"
"1066","46.5547","80.1607"
"1067","46.5937","81.1887"
"1068","46.6327","82.3905"
"1069","46.6717","81.1625"
"1070","46.7107","81.0068"
"1071","46.7497","81.0886"
"1072","46.7887","80.2010"
"1073","46.8277","80.7855"
"1074","46.8667","81.0743"
"1075","46.9057","81.4869"
"1076","46.9447","79.9454"
"1077","46.9837","79.1830"
"1078","47.0227","81.9140"
"1079","47.0617","81.7468"
"1080","47.1007","80.7185"
"1081","47.1397","81.2348"
"1082","47.1787","80.8427"
"1083","47.2177","80.2735"
"1084","47.2567","84.0996"
"1085","47.2957","84.0008"
"1086","47.3347","79.2885"
"1087","47.3737","80.5246"
"1088","47.4127","79.0896"
"1089","47.4517","79.9343"
"1090","47.4907","80.1306"
"1091","47.5297","80.5798"
"1092","47.5687","80.6339"
"1093","47.6077","79.0684"
"1094","47.6467","81.4522"
"1095","47.6857","78.4051"
"1096","47.7247","78.0611"
"1097","47.7637","82.0153"
"1098","47.8027","79.7889"
"1099","47.8417","80.0687"
"1100","47.8807","82.8918"
"1101","47.9197","79.7687"
"1102","47.9587","80.4285"
"1103","47.9977","84.4202"
"1104","48.0367","82.3789"
"1105","48.0757","79.7487"
"1106","48.1147","81.6845"
"1107","48.1537","81.5920"
"1108","48.1927","82.5677"
"1109","48.2317","79.2067"
"1110","48.2707","80.4393"
"1111","48.3097","81.4877"
"1112","48.3487","82.6570"
"1113","48.3877","79.5968"
"1114","48.4267","81.4941"
"1115","48.4657","80.7996"
"1116","48.5047","78.9089"
"1117","48.5437","83.3222"
"1118","48.5827","83.2814"
"1119","48.6217","79.0301"
"1120","48.6607","79.1371"
"1121","48.6997","78.7574"
"1122","48.7387","80.5575"
"1123","48.7777","79.0721"
"1124","48.8167","81.1173"
"1125","48.8557","80.0253"
"1126","48.8947","81.9487"
"1127","48.9337","80.8627"
"1128","48.9727","79.2245"
"1129","49.0117","77.5216"
"1130","49.0507","78.8417"
"1131","49.0897","79.7027"
"1132","49.1287","79.2405"
"1133","49.1677","79.3774"
"1134","49.2067","78.5565"
"1135","49.2457","78.1412"
"1136","49.2847","79.2329"
"1137","49.3237","79.1210"
"1138","49.3627","77.3643"
"1139","49.4017","79.8377"
"1140","49.4407","80.7746"
"1141","49.4797","79.7163"
"1142","49.5187","78.8945"
"1143","49.5577","79.5337"
"1144","49.5967","79.1122"
"1145","49.6357","80.4846"
"1146","49.6747","80.5194"
"1147","49.7137","79.5960"
"1148","49.7527","78.9283"
"1149","49.7917","78.6090"
"1150","49.8307","78.2533"
"1151","49.8697","79.0766"
"1152","49.9087","79.2838"
"1153","49.9477","79.3577"
"1154","49.9867","80.8350"
"1155","50.0257","80.5101"
"1156","50.0647","80.1935"
"1157","50.1037","81.7545"
"1158","50.1427","79.8178"
"1159","50.1817","79.7465"
"1160","50.2207","81.1908"
"1161","50.2597","79.5852"
"1162","50.2987","80.1849"
"1163","50.3377","80.7142"
"1164","50.3767","81.0410"
"1165","50.4157","82.5376"
"1166","50.4547","81.6098"
"1167","50.4937","79.8307"
"1168","50.5327","80.8554"
"1169","50.5717","83.1455"
"1170","50.6107","83.3789"
"1171","50.6497","83.9615"
"1172","50.6887","84.7333"
"1173","50.7277","86.8520"
"1174","50.7667","89.0447"
"1175","50.8057","92.4748"
"1176","50.8447","95.7929"
"1177","50.8837","97.3973"
"1178","50.9227","95.6921"
"1179","50.9617","93.3827"
"1180","51.0007","94.6852"
"1181","51.0397","95.6841"
"1182","51.0787","95.1824"
"1183","51.1177","95.5305"
"1184","51.1567","93.7219"
"1185","51.1957","92.7175"
"1186","51.2347","90.5016"
"1187","51.2737","88.6839"
"1188","51.3127","87.0468"
"1189","51.3517","84.6809"
"1190","51.3907","81.4929"
"1191","51.4297","82.5109"
"1192","51.4687","82.5229"
"1193","51.5077","82.6942"
"1194","51.5467","82.1784"
"1195","51.5857","80.5890"
"1196","51.6247","81.9765"
"1197","51.6637","81.5956"
"1198","51.7027","82.8399"
"1199","51.7417","79.5687"
"1200","51.7807","79.0399"
"1201","51.8197","80.4694"
"1202","51.8587","81.5610"
"1203","51.8977","81.8088"
"1204","51.9367","79.8242"
"1205","51.9757","82.2848"
"1206","52.0147","81.9385"
"1207","52.0537","84.5648"
"1208","52.0927","81.4198"
"1209","52.1317","84.0140"
"1210","52.1707","85.5726"
"1211","52.2097","86.4559"
"1212","52.2487","85.0931"
"1213","52.2877","89.2149"
"1214","52.3267","83.0021"
"1215","52.3657","87.2234"
"1216","52.4047","84.3207"
"1217","52.4437","83.9822"
"1218","52.4827","83.0505"
"1219","52.5217","83.7725"
"1220","52.5607","80.9371"
"1221","52.5997","80.8536"
"1222","52.6387","83.2667"
"1223","52.6777","80.8357"
"1224","52.7167","79.7979"
"1225","52.7557","82.3231"
"1226","52.7947","80.2951"
"1227","52.8337","80.3103"
"1228","52.8727","80.2998"
"1229","52.9117","83.7635"
"1230","52.9507","83.2654"
"1231","52.9897","81.3864"
"1232","53.0287","81.8312"
"1233","53.0677","85.1851"
"1234","53.1067","83.5135"
"1235","53.1457","82.4755"
"1236","53.1847","82.2551"
"1237","53.2237","83.7044"
"1238","53.2627","82.7796"
"1239","53.3017","82.4068"
"1240","53.3407","82.2430"
"1241","53.3797","82.3477"
"1242","53.4187","81.4389"
"1243","53.4577","80.2255"
"1244","53.4967","80.3887"
"1245","53.5357","80.2019"
"1246","53.5747","79.1482"
"1247","53.6137","78.5029"
"1248","53.6527","79.7427"
"1249","53.6917","79.3700"
"1250","53.7307","78.8530"
"1251","53.7697","78.7562"
"1252","53.8087","81.2536"
"1253","53.8477","82.3061"
"1254","53.8867","81.6626"
"1255","53.9257","79.8107"
"1256","53.9647","79.2326"
"1257","54.0037","79.1317"
"1258","54.0427","79.0336"
"1259","54.0817","78.9387"
"1260","54.1207","78.1798"
"1261","54.1597","78.9256"
"1262","54.1987","79.0727"
"1263","54.2377","77.2436"
"1264","54.2767","77.3716"
"1265","54.3157","78.8697"
"1266","54.3547","78.9243"
"1267","54.3937","78.4941"
"1268","54.4327","78.3898"
"1269","54.4717","78.7142"
"1270","54.5107","78.8459"
"1271","54.5497","79.2121"
"1272","54.5887","79.6116"
"1273","54.6277","79.9755"
"1274","54.6667","78.2547"
"1275","54.7057","77.5648"
"1276","54.7447","78.5146"
"1277","54.7837","79.2291"
"1278","54.8227","79.3666"
"1279","54.8617","78.9173"
"1280","54.9007","78.7889"
"1281","54.9397","79.7277"
"1282","54.9787","80.1955"
"1283","55.0177","79.8372"
"1284","55.0567","80.0745"
"1285","55.0957","80.1746"
"1286","55.1347","80.4026"
"1287","55.1737","80.0813"
"1288","55.2127","80.5471"
"1289","55.2517","79.5497"
"1290","55.2907","80.3978"
"1291","55.3297","83.2110"
"1292","55.3687","80.2614"
"1293","55.4077","79.0738"
"1294","55.4467","78.5911"
"1295","55.4857","79.3222"
"1296","55.5247","78.4089"
"1297","55.5637","77.7792"
"1298","55.6027","78.9210"
"1299","55.6417","78.5224"
"1300","55.6807","79.3393"
"1301","55.7197","81.6711"
"1302","55.7587","80.5817"
"1303","55.7977","80.4086"
"1304","55.8367","79.2718"
"1305","55.8757","79.0033"
"1306","55.9147","80.9154"
"1307","55.9537","77.8578"
"1308","55.9927","80.3846"
"1309","56.0317","79.1735"
"1310","56.0707","78.0225"
"1311","56.1097","78.5366"
"1312","56.1487","79.3584"
"1313","56.1877","79.1002"
"1314","56.2267","80.7492"
"1315","56.2657","82.3140"
"1316","56.3047","80.3979"
"1317","56.3437","83.4466"
"1318","56.3827","83.6974"
"1319","56.4217","87.0320"
"1320","56.4607","83.1654"
"1321","56.4997","85.9892"
"1322","56.5387","84.7624"
"1323","56.5777","82.5766"
"1324","56.6167","82.7099"
"1325","56.6557","81.7295"
"1326","56.6947","80.3256"
"1327","56.7337","78.5902"
"1328","56.7727","80.0010"
"1329","56.8117","79.9133"
"1330","56.8507","80.7497"
"1331","56.8897","78.0790"
"1332","56.9287","81.6207"
"1333","56.9677","81.9298"
"1334","57.0067","80.3453"
"1335","57.0457","78.7735"
"1336","57.0847","81.3353"
"1337","57.1237","82.0592"
"1338","57.1627","81.7358"
"1339","57.2017","81.7226"
"1340","57.2407","83.8403"
"1341","57.2797","81.9593"
"1342","57.3187","80.1261"
"1343","57.3577","79.1826"
"1344","57.3967","78.9858"
"1345","57.4357","79.1296"
"1346","57.4747","79.2598"
"1347","57.5137","79.4098"
"1348","57.5527","79.2581"
"1349","57.5917","79.1887"
"1350","57.6307","78.6202"
"1351","57.6697","79.1860"
"1352","57.7087","79.2329"
"1353","57.7477","80.6309"
"1354","57.7867","79.8080"
"1355","57.8257","77.2216"
"1356","57.8647","78.2508"
"1357","57.9037","79.8310"
"1358","57.9427","79.0365"
"1359","57.9817","78.6689"
"1360","58.0207","79.1401"
"1361","58.0597","78.2962"
"1362","58.0987","77.3526"
"1363","58.1377","77.9870"
"1364","58.1767","78.5717"
"1365","58.2157","79.1483"
"1366","58.2547","79.2931"
"1367","58.2937","78.3848"
"1368","58.3327","78.4864"
"1369","58.3717","79.5067"
"1370","58.4107","80.2418"
"1371","58.4497","80.8478"
"1372","58.4887","81.4375"
"1373","58.5277","80.5677"
"1374","58.5667","80.5466"
"1375","58.6057","79.5011"
"1376","58.6447","78.9364"
"1377","58.6837","80.5965"
"1378","58.7227","80.7981"
"1379","58.7617","79.0106"
"1380","58.8007","79.4459"
"1381","58.8397","78.7070"
"1382","58.8787","80.2894"
"1383","58.9177","81.1311"
"1384","58.9567","78.1976"
"1385","58.9957","79.0531"
"1386","59.0347","82.3358"
"1387","59.0737","81.3662"
"1388","59.1127","84.0014"
"1389","59.1517","85.7030"
"1390","59.1907","86.4632"
"1391","59.2297","89.0584"
"1392","59.2687","89.0255"
"1393","59.3077","88.9985"
"1394","59.3467","88.3264"
"1395","59.3857","88.6737"
"1396","59.4247","90.0632"
"1397","59.4637","89.9533"
"1398","59.5027","86.2645"
"1399","59.5417","85.1391"
"1400","59.5807","83.8918"
"1401","59.6197","82.5540"
"1402","59.6587","81.4261"
"1403","59.6977","80.4634"
"1404","59.7367","75.9526"
"1405","59.7757","77.9805"
"1406","59.8147","77.4448"
"1407","59.8537","76.7875"
"1408","59.8927","80.2653"
"1409","59.9317","79.3870"
