"No.","Pos. [°2θ]","Iobs [cps]"
"997","43.8637","123.4475"
"998","43.9027","120.5562"
"999","43.9417","112.4000"
"1000","43.9807","109.3719"
"1001","44.0197","102.9502"
"1002","44.0587","95.1818"
"1003","44.0977","90.8909"
"1004","44.1367","89.2855"
"1005","44.1757","87.7020"
"1006","44.2147","88.1171"
"1007","44.2537","87.8755"
"1008","44.2927","82.4569"
"1009","44.3317","82.4774"
"1010","44.3707","80.0984"
"1011","44.4097","78.5681"
"1012","44.4487","75.9024"
"1013","44.4877","74.8821"
"1014","44.5267","74.3890"
"1015","44.5657","76.1762"
"1016","44.6047","74.6752"
"1017","44.6437","75.1615"
"1018","44.6827","74.2156"
"1019","44.7217","74.2275"
"1020","44.7607","74.3692"
"1021","44.7997","71.5574"
"1022","44.8387","72.9189"
"1023","44.8777","74.1983"
"1024","44.9167","73.5185"
"1025","44.9557","72.8634"
"1026","44.9947","72.7325"
"1027","45.0337","73.3887"
"1028","45.0727","73.9043"
"1029","45.1117","74.4724"
"1030","45.1507","74.4945"
"1031","45.1897","73.9504"
"1032","45.2287","74.7152"
"1033","45.2677","76.2963"
"1034","45.3067","76.8337"
"1035","45.3457","79.9169"
"1036","45.3847","78.1645"
"1037","45.4237","78.3053"
"1038","45.4627","77.9966"
"1039","45.5017","78.4404"
"1040","45.5407","78.2474"
"1041","45.5797","78.1012"
"1042","45.6187","77.1943"
"1043","45.6577","77.8546"
"1044","45.6967","75.4324"
"1045","45.7357","73.9448"
"1046","45.7747","73.8416"
"1047","45.8137","75.4309"
"1048","45.8527","76.5998"
"1049","45.8917","77.8366"
"1050","45.9307","78.1310"
"1051","45.9697","76.0470"
"1052","46.0087","76.0132"
"1053","46.0477","75.2706"
"1054","46.0867","74.6917"
"1055","46.1257","75.3337"
"1056","46.1647","77.8760"
"1057","46.2037","79.5181"
"1058","46.2427","78.8848"
"1059","46.2817","78.1798"
"1060","46.3207","77.5912"
"1061","46.3597","76.6999"
"1062","46.3987","76.6370"
"1063","46.4377","76.2305"
"1064","46.4767","73.6368"
"1065","46.5157","73.2548"
"1066","46.5547","73.1114"
"1067","46.5937","71.6576"
"1068","46.6327","72.0379"
"1069","46.6717","72.3761"
"1070","46.7107","71.6075"
"1071","46.7497","71.0957"
"1072","46.7887","72.6488"
"1073","46.8277","74.0006"
"1074","46.8667","73.1381"
"1075","46.9057","72.9481"
"1076","46.9447","74.7308"
"1077","46.9837","73.0206"
"1078","47.0227","72.1525"
"1079","47.0617","72.6936"
"1080","47.1007","72.2393"
"1081","47.1397","72.8171"
"1082","47.1787","72.3418"
"1083","47.2177","73.8001"
"1084","47.2567","72.4723"
"1085","47.2957","71.6324"
"1086","47.3347","73.8945"
"1087","47.3737","72.6501"
"1088","47.4127","70.7047"
"1089","47.4517","69.0449"
"1090","47.4907","71.0226"
"1091","47.5297","70.2970"
"1092","47.5687","71.3299"
"1093","47.6077","70.1891"
"1094","47.6467","72.1967"
"1095","47.6857","70.8969"
"1096","47.7247","72.5891"
"1097","47.7637","74.2936"
"1098","47.8027","70.1093"
"1099","47.8417","70.9674"
"1100","47.8807","72.8309"
"1101","47.9197","71.8570"
"1102","47.9587","73.6584"
"1103","47.9977","70.9097"
"1104","48.0367","71.8107"
"1105","48.0757","74.4065"
"1106","48.1147","70.6183"
"1107","48.1537","73.0337"
"1108","48.1927","70.5932"
"1109","48.2317","70.9140"
"1110","48.2707","73.2559"
"1111","48.3097","71.4435"
"1112","48.3487","71.4790"
"1113","48.3877","68.5127"
"1114","48.4267","70.3546"
"1115","48.4657","68.8128"
"1116","48.5047","70.4700"
"1117","48.5437","72.6073"
"1118","48.5827","70.6553"
"1119","48.6217","70.2191"
"1120","48.6607","69.7287"
"1121","48.6997","71.1477"
"1122","48.7387","71.0986"
"1123","48.7777","69.8419"
"1124","48.8167","70.3483"
"1125","48.8557","69.5495"
"1126","48.8947","68.7071"
"1127","48.9337","68.4210"
"1128","48.9727","66.5227"
"1129","49.0117","70.8324"
"1130","49.0507","69.9382"
"1131","49.0897","69.9167"
"1132","49.1287","69.3708"
"1133","49.1677","68.7311"
"1134","49.2067","69.1311"
"1135","49.2457","68.5567"
"1136","49.2847","67.9535"
"1137","49.3237","69.9745"
"1138","49.3627","70.4172"
"1139","49.4017","71.8940"
"1140","49.4407","71.8057"
"1141","49.4797","70.1802"
"1142","49.5187","69.5923"
"1143","49.5577","69.0511"
"1144","49.5967","68.9471"
"1145","49.6357","69.0051"
"1146","49.6747","71.6158"
"1147","49.7137","69.0525"
"1148","49.7527","66.9493"
"1149","49.7917","68.6906"
"1150","49.8307","70.3675"
"1151","49.8697","70.9143"
"1152","49.9087","70.0446"
"1153","49.9477","70.8649"
"1154","49.9867","72.3824"
"1155","50.0257","70.5738"
"1156","50.0647","70.3461"
"1157","50.1037","71.2629"
"1158","50.1427","69.2796"
"1159","50.1817","69.9256"
"1160","50.2207","69.8928"
"1161","50.2597","69.1089"
"1162","50.2987","70.3857"
"1163","50.3377","69.6512"
"1164","50.3767","69.7245"
"1165","50.4157","71.1885"
"1166","50.4547","73.2026"
"1167","50.4937","73.7992"
"1168","50.5327","72.1926"
"1169","50.5717","72.1889"
"1170","50.6107","73.9276"
"1171","50.6497","78.2290"
"1172","50.6887","83.9984"
"1173","50.7277","90.1997"
"1174","50.7667","96.9745"
"1175","50.8057","101.1538"
"1176","50.8447","100.4130"
"1177","50.8837","98.3876"
"1178","50.9227","96.8327"
"1179","50.9617","94.8107"
"1180","51.0007","93.1220"
"1181","51.0397","91.5732"
"1182","51.0787","90.0165"
"1183","51.1177","90.1080"
"1184","51.1567","87.4566"
"1185","51.1957","84.6257"
"1186","51.2347","80.1529"
"1187","51.2737","77.7290"
"1188","51.3127","78.3528"
"1189","51.3517","74.5045"
"1190","51.3907","73.4451"
"1191","51.4297","73.0953"
"1192","51.4687","74.4119"
"1193","51.5077","72.4798"
"1194","51.5467","71.6750"
"1195","51.5857","69.8234"
"1196","51.6247","68.6437"
"1197","51.6637","67.7303"
"1198","51.7027","68.0667"
"1199","51.7417","68.5057"
"1200","51.7807","70.0792"
"1201","51.8197","68.8544"
"1202","51.8587","70.0418"
"1203","51.8977","69.0744"
"1204","51.9367","72.3236"
"1205","51.9757","73.6320"
"1206","52.0147","71.9416"
"1207","52.0537","77.5250"
"1208","52.0927","78.3983"
"1209","52.1317","82.1429"
"1210","52.1707","81.9451"
"1211","52.2097","78.5555"
"1212","52.2487","82.6803"
"1213","52.2877","77.2086"
"1214","52.3267","78.3224"
"1215","52.3657","76.7057"
"1216","52.4047","73.1969"
"1217","52.4437","73.5768"
"1218","52.4827","72.7927"
"1219","52.5217","74.6232"
"1220","52.5607","71.6652"
"1221","52.5997","70.4626"
"1222","52.6387","69.7174"
"1223","52.6777","73.1377"
"1224","52.7167","70.9819"
"1225","52.7557","71.7563"
"1226","52.7947","71.7297"
"1227","52.8337","72.5545"
"1228","52.8727","74.1468"
"1229","52.9117","74.3799"
"1230","52.9507","75.8187"
"1231","52.9897","75.1627"
"1232","53.0287","75.6865"
"1233","53.0677","77.5257"
"1234","53.1067","76.0093"
"1235","53.1457","77.0175"
"1236","53.1847","78.6072"
"1237","53.2237","79.0625"
"1238","53.2627","78.8995"
"1239","53.3017","76.7451"
"1240","53.3407","76.9026"
"1241","53.3797","74.7678"
"1242","53.4187","73.6448"
"1243","53.4577","72.8101"
"1244","53.4967","70.7129"
"1245","53.5357","69.6031"
"1246","53.5747","70.4474"
"1247","53.6137","71.7885"
"1248","53.6527","72.1831"
"1249","53.6917","71.4531"
"1250","53.7307","71.5908"
"1251","53.7697","72.6020"
"1252","53.8087","70.7215"
"1253","53.8477","68.7349"
"1254","53.8867","69.5903"
"1255","53.9257","71.8773"
"1256","53.9647","70.4369"
"1257","54.0037","69.1983"
"1258","54.0427","70.3271"
"1259","54.0817","70.0703"
"1260","54.1207","67.0537"
"1261","54.1597","66.4931"
"1262","54.1987","68.0739"
"1263","54.2377","69.0866"
"1264","54.2767","69.4561"
"1265","54.3157","69.3483"
"1266","54.3547","69.6158"
"1267","54.3937","69.3050"
"1268","54.4327","70.7364"
"1269","54.4717","70.8015"
"1270","54.5107","70.7520"
"1271","54.5497","70.2757"
"1272","54.5887","69.6544"
"1273","54.6277","70.5520"
"1274","54.6667","70.6501"
"1275","54.7057","70.3614"
"1276","54.7447","69.4493"
"1277","54.7837","70.0296"
"1278","54.8227","67.7170"
"1279","54.8617","69.4818"
"1280","54.9007","69.7847"
"1281","54.9397","68.6578"
"1282","54.9787","69.2727"
"1283","55.0177","69.4224"
"1284","55.0567","72.4750"
"1285","55.0957","72.6035"
"1286","55.1347","72.1029"
"1287","55.1737","72.1727"
"1288","55.2127","71.8006"
"1289","55.2517","72.1405"
"1290","55.2907","71.6520"
"1291","55.3297","73.7002"
"1292","55.3687","72.1831"
"1293","55.4077","70.9004"
"1294","55.4467","70.1411"
"1295","55.4857","69.0840"
"1296","55.5247","68.5244"
"1297","55.5637","68.2680"
"1298","55.6027","69.5899"
"1299","55.6417","72.1154"
"1300","55.6807","70.4708"
"1301","55.7197","69.8411"
"1302","55.7587","69.5203"
"1303","55.7977","68.2049"
"1304","55.8367","68.4689"
"1305","55.8757","68.4736"
"1306","55.9147","69.0611"
"1307","55.9537","67.7213"
"1308","55.9927","68.6173"
"1309","56.0317","69.3426"
"1310","56.0707","73.0040"
"1311","56.1097","68.5145"
"1312","56.1487","69.1308"
"1313","56.1877","71.9679"
"1314","56.2267","72.1006"
"1315","56.2657","75.9958"
"1316","56.3047","79.9424"
"1317","56.3437","78.3340"
"1318","56.3827","81.0290"
"1319","56.4217","79.8736"
"1320","56.4607","79.3996"
"1321","56.4997","78.9343"
"1322","56.5387","74.8685"
"1323","56.5777","75.0630"
"1324","56.6167","74.1751"
"1325","56.6557","73.8714"
"1326","56.6947","71.0671"
"1327","56.7337","71.7253"
"1328","56.7727","68.2548"
"1329","56.8117","70.8824"
"1330","56.8507","70.9974"
"1331","56.8897","71.3747"
"1332","56.9287","71.8799"
"1333","56.9677","74.4171"
"1334","57.0067","71.3668"
"1335","57.0457","71.6873"
"1336","57.0847","72.9995"
"1337","57.1237","73.6097"
"1338","57.1627","72.3051"
"1339","57.2017","72.3475"
"1340","57.2407","72.3816"
"1341","57.2797","71.4776"
"1342","57.3187","72.6546"
"1343","57.3577","71.5097"
"1344","57.3967","70.0276"
"1345","57.4357","71.1644"
"1346","57.4747","69.8718"
"1347","57.5137","68.0816"
"1348","57.5527","69.5008"
"1349","57.5917","68.9911"
"1350","57.6307","67.6103"
"1351","57.6697","67.8955"
"1352","57.7087","68.1162"
"1353","57.7477","68.7802"
"1354","57.7867","69.6806"
"1355","57.8257","69.4172"
"1356","57.8647","68.9652"
"1357","57.9037","68.1814"
"1358","57.9427","68.3811"
"1359","57.9817","69.3342"
"1360","58.0207","68.8019"
"1361","58.0597","67.8360"
"1362","58.0987","68.1248"
"1363","58.1377","68.9213"
"1364","58.1767","69.4933"
"1365","58.2157","69.2901"
"1366","58.2547","69.1507"
"1367","58.2937","69.9042"
"1368","58.3327","70.9709"
"1369","58.3717","72.0556"
"1370","58.4107","72.0718"
"1371","58.4497","72.7095"
"1372","58.4887","73.1232"
"1373","58.5277","72.0318"
"1374","58.5667","70.5980"
"1375","58.6057","68.4120"
"1376","58.6447","68.3283"
"1377","58.6837","70.2240"
"1378","58.7227","68.5818"
"1379","58.7617","69.7978"
"1380","58.8007","70.5272"
"1381","58.8397","71.1236"
"1382","58.8787","70.5003"
"1383","58.9177","71.5679"
"1384","58.9567","71.4914"
"1385","58.9957","74.3308"
"1386","59.0347","79.2044"
"1387","59.0737","82.6711"
"1388","59.1127","85.1821"
"1389","59.1517","84.5574"
"1390","59.1907","85.9518"
"1391","59.2297","85.4242"
"1392","59.2687","86.2291"
"1393","59.3077","84.7366"
"1394","59.3467","86.5069"
"1395","59.3857","86.5122"
"1396","59.4247","82.2993"
"1397","59.4637","80.1484"
"1398","59.5027","78.5038"
"1399","59.5417","75.8078"
"1400","59.5807","74.9690"
"1401","59.6197","71.4360"
"1402","59.6587","72.2972"
"1403","59.6977","69.4691"
"1404","59.7367","68.7535"
"1405","59.7757","67.6748"
"1406","59.8147","67.5024"
"1407","59.8537","66.5840"
"1408","59.8927","66.1943"
"1409","59.9317","66.3378"
