"No.","Pos. [°2θ]","Iobs [cps]"
"997","43.8637","115.4861"
"998","43.9027","107.1539"
"999","43.9417","97.2704"
"1000","43.9807","93.1751"
"1001","44.0197","94.6320"
"1002","44.0587","94.9145"
"1003","44.0977","92.5296"
"1004","44.1367","88.7400"
"1005","44.1757","84.1871"
"1006","44.2147","85.3319"
"1007","44.2537","81.4139"
"1008","44.2927","79.9995"
"1009","44.3317","78.9518"
"1010","44.3707","78.6835"
"1011","44.4097","77.0561"
"1012","44.4487","78.5478"
"1013","44.4877","77.8017"
"1014","44.5267","74.7949"
"1015","44.5657","78.2965"
"1016","44.6047","76.9739"
"1017","44.6437","78.8756"
"1018","44.6827","77.9976"
"1019","44.7217","75.6905"
"1020","44.7607","75.9970"
"1021","44.7997","74.0956"
"1022","44.8387","76.3505"
"1023","44.8777","76.7834"
"1024","44.9167","75.5936"
"1025","44.9557","75.9213"
"1026","44.9947","75.5253"
"1027","45.0337","74.3002"
"1028","45.0727","75.2463"
"1029","45.1117","77.4684"
"1030","45.1507","79.9211"
"1031","45.1897","81.5123"
"1032","45.2287","82.3568"
"1033","45.2677","83.6862"
"1034","45.3067","82.8089"
"1035","45.3457","80.1209"
"1036","45.3847","80.0662"
"1037","45.4237","78.6061"
"1038","45.4627","79.3489"
"1039","45.5017","76.8286"
"1040","45.5407","77.9280"
"1041","45.5797","79.3514"
"1042","45.6187","78.8700"
"1043","45.6577","75.8403"
"1044","45.6967","80.2295"
"1045","45.7357","80.2551"
"1046","45.7747","79.0852"
"1047","45.8137","79.7289"
"1048","45.8527","79.0246"
"1049","45.8917","77.0544"
"1050","45.9307","78.1166"
"1051","45.9697","79.2844"
"1052","46.0087","78.3065"
"1053","46.0477","79.3512"
"1054","46.0867","82.2660"
"1055","46.1257","83.6221"
"1056","46.1647","83.4835"
"1057","46.2037","82.9923"
"1058","46.2427","81.7285"
"1059","46.2817","80.8488"
"1060","46.3207","78.5303"
"1061","46.3597","76.2076"
"1062","46.3987","76.1875"
"1063","46.4377","76.2276"
"1064","46.4767","75.9041"
"1065","46.5157","74.7699"
"1066","46.5547","73.7350"
"1067","46.5937","73.2608"
"1068","46.6327","73.8484"
"1069","46.6717","74.7229"
"1070","46.7107","74.4124"
"1071","46.7497","73.9781"
"1072","46.7887","73.8604"
"1073","46.8277","73.7616"
"1074","46.8667","75.9973"
"1075","46.9057","74.7199"
"1076","46.9447","73.1612"
"1077","46.9837","74.3735"
"1078","47.0227","76.4842"
"1079","47.0617","75.9202"
"1080","47.1007","75.3703"
"1081","47.1397","74.7703"
"1082","47.1787","74.1100"
"1083","47.2177","74.7233"
"1084","47.2567","73.9270"
"1085","47.2957","74.5059"
"1086","47.3347","72.4996"
"1087","47.3737","74.8035"
"1088","47.4127","73.2506"
"1089","47.4517","74.5955"
"1090","47.4907","71.6818"
"1091","47.5297","72.9957"
"1092","47.5687","74.5422"
"1093","47.6077","73.8058"
"1094","47.6467","74.6173"
"1095","47.6857","73.6141"
"1096","47.7247","72.5061"
"1097","47.7637","73.9908"
"1098","47.8027","72.5493"
"1099","47.8417","70.6594"
"1100","47.8807","73.1390"
"1101","47.9197","75.5972"
"1102","47.9587","72.6664"
"1103","47.9977","73.7132"
"1104","48.0367","73.6790"
"1105","48.0757","74.8961"
"1106","48.1147","71.3899"
"1107","48.1537","74.5090"
"1108","48.1927","73.6826"
"1109","48.2317","72.5770"
"1110","48.2707","72.0634"
"1111","48.3097","70.5880"
"1112","48.3487","72.3502"
"1113","48.3877","77.1459"
"1114","48.4267","73.9370"
"1115","48.4657","72.8605"
"1116","48.5047","74.4604"
"1117","48.5437","71.3223"
"1118","48.5827","72.3781"
"1119","48.6217","70.7095"
"1120","48.6607","72.2569"
"1121","48.6997","72.1612"
"1122","48.7387","71.2319"
"1123","48.7777","72.4205"
"1124","48.8167","71.6611"
"1125","48.8557","70.7100"
"1126","48.8947","70.4285"
"1127","48.9337","71.2257"
"1128","48.9727","72.1948"
"1129","49.0117","72.2386"
"1130","49.0507","70.2038"
"1131","49.0897","71.8375"
"1132","49.1287","71.2197"
"1133","49.1677","70.9265"
"1134","49.2067","72.4824"
"1135","49.2457","72.1827"
"1136","49.2847","71.9315"
"1137","49.3237","71.4231"
"1138","49.3627","73.4077"
"1139","49.4017","72.1734"
"1140","49.4407","72.7783"
"1141","49.4797","73.9530"
"1142","49.5187","73.6071"
"1143","49.5577","74.0070"
"1144","49.5967","72.5803"
"1145","49.6357","70.1861"
"1146","49.6747","71.0686"
"1147","49.7137","71.6936"
"1148","49.7527","70.4606"
"1149","49.7917","71.3627"
"1150","49.8307","71.8048"
"1151","49.8697","71.4267"
"1152","49.9087","71.9232"
"1153","49.9477","72.1951"
"1154","49.9867","70.7303"
"1155","50.0257","71.1051"
"1156","50.0647","71.7280"
"1157","50.1037","71.3194"
"1158","50.1427","73.0696"
"1159","50.1817","73.5447"
"1160","50.2207","71.8331"
"1161","50.2597","71.6366"
"1162","50.2987","73.7686"
"1163","50.3377","75.7998"
"1164","50.3767","76.0788"
"1165","50.4157","75.6620"
"1166","50.4547","75.5053"
"1167","50.4937","77.7138"
"1168","50.5327","80.8366"
"1169","50.5717","85.2095"
"1170","50.6107","93.6274"
"1171","50.6497","102.5826"
"1172","50.6887","109.1787"
"1173","50.7277","108.6794"
"1174","50.7667","104.3243"
"1175","50.8057","101.3589"
"1176","50.8447","98.9819"
"1177","50.8837","98.5784"
"1178","50.9227","97.2361"
"1179","50.9617","98.3971"
"1180","51.0007","94.6242"
"1181","51.0397","89.9271"
"1182","51.0787","88.4749"
"1183","51.1177","86.8641"
"1184","51.1567","84.1000"
"1185","51.1957","78.5112"
"1186","51.2347","76.2667"
"1187","51.2737","73.0100"
"1188","51.3127","73.2326"
"1189","51.3517","73.3003"
"1190","51.3907","73.9325"
"1191","51.4297","73.9194"
"1192","51.4687","73.9511"
"1193","51.5077","71.9332"
"1194","51.5467","73.5376"
"1195","51.5857","72.2730"
"1196","51.6247","72.6453"
"1197","51.6637","71.0289"
"1198","51.7027","69.7026"
"1199","51.7417","72.3083"
"1200","51.7807","70.6176"
"1201","51.8197","73.0947"
"1202","51.8587","73.6816"
"1203","51.8977","74.0903"
"1204","51.9367","76.3470"
"1205","51.9757","79.7282"
"1206","52.0147","82.7420"
"1207","52.0537","88.5159"
"1208","52.0927","87.8499"
"1209","52.1317","84.3448"
"1210","52.1707","81.3895"
"1211","52.2097","79.1503"
"1212","52.2487","78.3405"
"1213","52.2877","80.0458"
"1214","52.3267","76.7500"
"1215","52.3657","75.2401"
"1216","52.4047","74.3311"
"1217","52.4437","72.9630"
"1218","52.4827","76.4198"
"1219","52.5217","73.4449"
"1220","52.5607","73.3844"
"1221","52.5997","72.1290"
"1222","52.6387","75.7241"
"1223","52.6777","74.1960"
"1224","52.7167","73.8542"
"1225","52.7557","75.5137"
"1226","52.7947","76.7608"
"1227","52.8337","78.9826"
"1228","52.8727","80.8586"
"1229","52.9117","81.7624"
"1230","52.9507","79.9075"
"1231","52.9897","78.8000"
"1232","53.0287","77.5792"
"1233","53.0677","79.6080"
"1234","53.1067","80.6912"
"1235","53.1457","79.7823"
"1236","53.1847","79.2778"
"1237","53.2237","78.0133"
"1238","53.2627","77.6259"
"1239","53.3017","76.6026"
"1240","53.3407","73.6698"
"1241","53.3797","72.0870"
"1242","53.4187","74.3893"
"1243","53.4577","74.1575"
"1244","53.4967","74.0464"
"1245","53.5357","74.0233"
"1246","53.5747","73.9203"
"1247","53.6137","74.4914"
"1248","53.6527","73.9548"
"1249","53.6917","73.9381"
"1250","53.7307","73.4087"
"1251","53.7697","72.8211"
"1252","53.8087","72.3124"
"1253","53.8477","72.4815"
"1254","53.8867","72.8970"
"1255","53.9257","73.6847"
"1256","53.9647","72.1798"
"1257","54.0037","71.5920"
"1258","54.0427","72.8320"
"1259","54.0817","72.3161"
"1260","54.1207","70.7300"
"1261","54.1597","70.1616"
"1262","54.1987","70.5650"
"1263","54.2377","71.0383"
"1264","54.2767","70.6618"
"1265","54.3157","70.1403"
"1266","54.3547","70.6512"
"1267","54.3937","70.9362"
"1268","54.4327","70.9381"
"1269","54.4717","70.0826"
"1270","54.5107","71.0692"
"1271","54.5497","72.9929"
"1272","54.5887","71.4852"
"1273","54.6277","70.9162"
"1274","54.6667","70.5038"
"1275","54.7057","70.0287"
"1276","54.7447","72.3911"
"1277","54.7837","72.2916"
"1278","54.8227","71.2785"
"1279","54.8617","71.1949"
"1280","54.9007","72.9936"
"1281","54.9397","73.6953"
"1282","54.9787","75.9811"
"1283","55.0177","76.6716"
"1284","55.0567","73.4791"
"1285","55.0957","73.1442"
"1286","55.1347","74.4008"
"1287","55.1737","74.4128"
"1288","55.2127","73.0022"
"1289","55.2517","74.0750"
"1290","55.2907","74.3050"
"1291","55.3297","73.1070"
"1292","55.3687","72.9584"
"1293","55.4077","73.7520"
"1294","55.4467","70.9763"
"1295","55.4857","69.5838"
"1296","55.5247","69.7321"
"1297","55.5637","71.7895"
"1298","55.6027","70.2074"
"1299","55.6417","70.0910"
"1300","55.6807","71.8559"
"1301","55.7197","73.5227"
"1302","55.7587","70.5186"
"1303","55.7977","71.0233"
"1304","55.8367","70.7346"
"1305","55.8757","73.0838"
"1306","55.9147","71.5618"
"1307","55.9537","71.1106"
"1308","55.9927","70.2873"
"1309","56.0317","71.8985"
"1310","56.0707","72.9805"
"1311","56.1097","73.5043"
"1312","56.1487","79.6057"
"1313","56.1877","80.2872"
"1314","56.2267","88.1850"
"1315","56.2657","85.5569"
"1316","56.3047","82.7378"
"1317","56.3437","82.9539"
"1318","56.3827","82.1435"
"1319","56.4217","81.8344"
"1320","56.4607","77.8941"
"1321","56.4997","74.8590"
"1322","56.5387","72.1271"
"1323","56.5777","73.8663"
"1324","56.6167","71.7457"
"1325","56.6557","71.9883"
"1326","56.6947","73.1795"
"1327","56.7337","72.9663"
"1328","56.7727","73.2544"
"1329","56.8117","73.1221"
"1330","56.8507","71.1712"
"1331","56.8897","73.5673"
"1332","56.9287","75.1828"
"1333","56.9677","77.1136"
"1334","57.0067","78.7043"
"1335","57.0457","77.6545"
"1336","57.0847","77.4782"
"1337","57.1237","75.2757"
"1338","57.1627","73.0881"
"1339","57.2017","73.9322"
"1340","57.2407","72.9659"
"1341","57.2797","71.0869"
"1342","57.3187","71.6703"
"1343","57.3577","71.4268"
"1344","57.3967","71.0582"
"1345","57.4357","72.9060"
"1346","57.4747","73.4384"
"1347","57.5137","73.3839"
"1348","57.5527","71.6681"
"1349","57.5917","71.2909"
"1350","57.6307","72.9509"
"1351","57.6697","72.0350"
"1352","57.7087","70.7844"
"1353","57.7477","71.0440"
"1354","57.7867","71.3653"
"1355","57.8257","71.3126"
"1356","57.8647","70.5632"
"1357","57.9037","71.0239"
"1358","57.9427","71.8873"
"1359","57.9817","70.9675"
"1360","58.0207","69.0411"
"1361","58.0597","69.6310"
"1362","58.0987","72.6199"
"1363","58.1377","73.2978"
"1364","58.1767","72.6640"
"1365","58.2157","74.5628"
"1366","58.2547","76.4828"
"1367","58.2937","75.8492"
"1368","58.3327","74.2852"
"1369","58.3717","72.8460"
"1370","58.4107","73.0707"
"1371","58.4497","73.7230"
"1372","58.4887","71.8689"
"1373","58.5277","70.4471"
"1374","58.5667","71.3201"
"1375","58.6057","71.4175"
"1376","58.6447","71.3766"
"1377","58.6837","71.9162"
"1378","58.7227","71.4333"
"1379","58.7617","71.4714"
"1380","58.8007","76.2036"
"1381","58.8397","75.8558"
"1382","58.8787","76.2787"
"1383","58.9177","81.0116"
"1384","58.9567","86.5085"
"1385","58.9957","90.3228"
"1386","59.0347","92.0289"
"1387","59.0737","91.3662"
"1388","59.1127","90.1410"
"1389","59.1517","89.7775"
"1390","59.1907","91.5467"
"1391","59.2297","92.2762"
"1392","59.2687","89.5769"
"1393","59.3077","87.2762"
"1394","59.3467","82.6499"
"1395","59.3857","79.0793"
"1396","59.4247","79.3431"
"1397","59.4637","76.9950"
"1398","59.5027","74.4164"
"1399","59.5417","71.3199"
"1400","59.5807","72.5058"
"1401","59.6197","71.6261"
"1402","59.6587","71.3037"
"1403","59.6977","69.8034"
"1404","59.7367","69.1316"
"1405","59.7757","70.8166"
"1406","59.8147","71.2219"
"1407","59.8537","68.8196"
"1408","59.8927","69.8271"
"1409","59.9317","67.5333"
