"No.","Pos. [°2θ]","Iobs [cps]"
"997","43.8637","103.5749"
"998","43.9027","101.0111"
"999","43.9417","98.1344"
"1000","43.9807","97.5720"
"1001","44.0197","90.7165"
"1002","44.0587","92.7166"
"1003","44.0977","92.8568"
"1004","44.1367","92.5608"
"1005","44.1757","85.1822"
"1006","44.2147","86.5160"
"1007","44.2537","89.7935"
"1008","44.2927","87.0902"
"1009","44.3317","85.3851"
"1010","44.3707","85.2387"
"1011","44.4097","82.0901"
"1012","44.4487","83.0861"
"1013","44.4877","87.3177"
"1014","44.5267","85.9632"
"1015","44.5657","84.4777"
"1016","44.6047","84.1743"
"1017","44.6437","82.7662"
"1018","44.6827","83.8506"
"1019","44.7217","81.6767"
"1020","44.7607","83.6148"
"1021","44.7997","85.9135"
"1022","44.8387","82.1870"
"1023","44.8777","80.6223"
"1024","44.9167","81.4519"
"1025","44.9557","82.1145"
"1026","44.9947","82.9996"
"1027","45.0337","80.5768"
"1028","45.0727","80.8989"
"1029","45.1117","81.8383"
"1030","45.1507","81.6603"
"1031","45.1897","81.7101"
"1032","45.2287","82.0229"
"1033","45.2677","83.3028"
"1034","45.3067","83.5875"
"1035","45.3457","82.3889"
"1036","45.3847","84.5105"
"1037","45.4237","84.9213"
"1038","45.4627","84.1138"
"1039","45.5017","83.6495"
"1040","45.5407","81.7218"
"1041","45.5797","82.2708"
"1042","45.6187","82.2310"
"1043","45.6577","81.9376"
"1044","45.6967","80.6753"
"1045","45.7357","78.9366"
"1046","45.7747","79.6712"
"1047","45.8137","82.2231"
"1048","45.8527","82.2164"
"1049","45.8917","82.7335"
"1050","45.9307","81.7682"
"1051","45.9697","81.5494"
"1052","46.0087","83.4799"
"1053","46.0477","82.4631"
"1054","46.0867","82.4971"
"1055","46.1257","82.6637"
"1056","46.1647","84.4777"
"1057","46.2037","84.4714"
"1058","46.2427","81.6005"
"1059","46.2817","81.8798"
"1060","46.3207","82.4822"
"1061","46.3597","81.8859"
"1062","46.3987","81.6833"
"1063","46.4377","80.8810"
"1064","46.4767","79.7840"
"1065","46.5157","78.8292"
"1066","46.5547","79.8575"
"1067","46.5937","82.3372"
"1068","46.6327","80.5747"
"1069","46.6717","78.8928"
"1070","46.7107","78.6787"
"1071","46.7497","78.0835"
"1072","46.7887","78.0966"
"1073","46.8277","78.2219"
"1074","46.8667","78.4523"
"1075","46.9057","78.8372"
"1076","46.9447","79.0815"
"1077","46.9837","79.5081"
"1078","47.0227","80.6698"
"1079","47.0617","80.4590"
"1080","47.1007","79.3593"
"1081","47.1397","78.6665"
"1082","47.1787","79.7588"
"1083","47.2177","78.9324"
"1084","47.2567","75.0797"
"1085","47.2957","77.3147"
"1086","47.3347","78.6434"
"1087","47.3737","77.2142"
"1088","47.4127","75.8907"
"1089","47.4517","79.5909"
"1090","47.4907","78.1452"
"1091","47.5297","77.3735"
"1092","47.5687","79.4057"
"1093","47.6077","78.9705"
"1094","47.6467","79.8454"
"1095","47.6857","75.0789"
"1096","47.7247","76.2712"
"1097","47.7637","76.5952"
"1098","47.8027","77.2063"
"1099","47.8417","77.9301"
"1100","47.8807","77.4009"
"1101","47.9197","77.7630"
"1102","47.9587","78.8413"
"1103","47.9977","78.9990"
"1104","48.0367","78.5872"
"1105","48.0757","79.6913"
"1106","48.1147","77.0973"
"1107","48.1537","80.1929"
"1108","48.1927","76.9954"
"1109","48.2317","76.7178"
"1110","48.2707","74.7456"
"1111","48.3097","73.7967"
"1112","48.3487","76.6198"
"1113","48.3877","79.2752"
"1114","48.4267","78.7101"
"1115","48.4657","76.2842"
"1116","48.5047","80.2692"
"1117","48.5437","74.5483"
"1118","48.5827","76.1666"
"1119","48.6217","75.0016"
"1120","48.6607","78.4732"
"1121","48.6997","76.7896"
"1122","48.7387","75.7035"
"1123","48.7777","74.6891"
"1124","48.8167","75.8676"
"1125","48.8557","77.6340"
"1126","48.8947","76.2098"
"1127","48.9337","76.8236"
"1128","48.9727","80.1419"
"1129","49.0117","77.9390"
"1130","49.0507","77.2321"
"1131","49.0897","77.2770"
"1132","49.1287","75.5792"
"1133","49.1677","77.3217"
"1134","49.2067","79.0338"
"1135","49.2457","77.9835"
"1136","49.2847","78.2383"
"1137","49.3237","78.3123"
"1138","49.3627","77.4099"
"1139","49.4017","78.0676"
"1140","49.4407","76.8496"
"1141","49.4797","78.2922"
"1142","49.5187","77.5574"
"1143","49.5577","78.0551"
"1144","49.5967","76.5275"
"1145","49.6357","76.9370"
"1146","49.6747","76.8393"
"1147","49.7137","76.7066"
"1148","49.7527","78.1707"
"1149","49.7917","79.0558"
"1150","49.8307","78.3410"
"1151","49.8697","78.1024"
"1152","49.9087","79.7497"
"1153","49.9477","80.5013"
"1154","49.9867","78.7337"
"1155","50.0257","77.4956"
"1156","50.0647","78.1713"
"1157","50.1037","77.5430"
"1158","50.1427","76.2013"
"1159","50.1817","77.2956"
"1160","50.2207","77.9437"
"1161","50.2597","78.3178"
"1162","50.2987","78.7572"
"1163","50.3377","78.3824"
"1164","50.3767","78.6629"
"1165","50.4157","79.1883"
"1166","50.4547","80.0666"
"1167","50.4937","80.9600"
"1168","50.5327","82.2969"
"1169","50.5717","82.2350"
"1170","50.6107","83.8941"
"1171","50.6497","88.2453"
"1172","50.6887","89.8781"
"1173","50.7277","91.7865"
"1174","50.7667","92.5079"
"1175","50.8057","92.3750"
"1176","50.8447","90.7533"
"1177","50.8837","89.7509"
"1178","50.9227","88.9520"
"1179","50.9617","90.0922"
"1180","51.0007","89.0519"
"1181","51.0397","88.6243"
"1182","51.0787","87.0335"
"1183","51.1177","83.4970"
"1184","51.1567","84.5544"
"1185","51.1957","84.8808"
"1186","51.2347","82.8939"
"1187","51.2737","80.9624"
"1188","51.3127","80.9742"
"1189","51.3517","78.6401"
"1190","51.3907","79.3141"
"1191","51.4297","81.5476"
"1192","51.4687","81.0378"
"1193","51.5077","80.4481"
"1194","51.5467","78.9918"
"1195","51.5857","75.9815"
"1196","51.6247","76.2024"
"1197","51.6637","78.5495"
"1198","51.7027","80.3208"
"1199","51.7417","79.5414"
"1200","51.7807","77.9742"
"1201","51.8197","77.7340"
"1202","51.8587","77.6257"
"1203","51.8977","81.9831"
"1204","51.9367","78.9564"
"1205","51.9757","79.9801"
"1206","52.0147","80.3318"
"1207","52.0537","82.8654"
"1208","52.0927","82.6538"
"1209","52.1317","81.3725"
"1210","52.1707","81.0090"
"1211","52.2097","82.1799"
"1212","52.2487","82.0032"
"1213","52.2877","83.2939"
"1214","52.3267","81.3273"
"1215","52.3657","78.5602"
"1216","52.4047","76.4913"
"1217","52.4437","79.2276"
"1218","52.4827","79.1204"
"1219","52.5217","79.2092"
"1220","52.5607","76.9108"
"1221","52.5997","79.0814"
"1222","52.6387","78.8877"
"1223","52.6777","77.7908"
"1224","52.7167","77.2660"
"1225","52.7557","81.8914"
"1226","52.7947","80.0192"
"1227","52.8337","77.2433"
"1228","52.8727","80.9366"
"1229","52.9117","81.1367"
"1230","52.9507","80.2481"
"1231","52.9897","79.5918"
"1232","53.0287","78.7026"
"1233","53.0677","78.2200"
"1234","53.1067","79.4439"
"1235","53.1457","79.3875"
"1236","53.1847","80.3396"
"1237","53.2237","79.4003"
"1238","53.2627","78.6581"
"1239","53.3017","78.0357"
"1240","53.3407","79.0460"
"1241","53.3797","79.9853"
"1242","53.4187","79.0491"
"1243","53.4577","78.4649"
"1244","53.4967","78.5835"
"1245","53.5357","77.3379"
"1246","53.5747","78.0024"
"1247","53.6137","78.1083"
"1248","53.6527","77.5255"
"1249","53.6917","77.0995"
"1250","53.7307","77.6725"
"1251","53.7697","76.6872"
"1252","53.8087","76.2408"
"1253","53.8477","77.3689"
"1254","53.8867","77.2769"
"1255","53.9257","76.2254"
"1256","53.9647","76.0595"
"1257","54.0037","74.9556"
"1258","54.0427","75.0854"
"1259","54.0817","75.5444"
"1260","54.1207","75.3993"
"1261","54.1597","76.0962"
"1262","54.1987","76.3960"
"1263","54.2377","76.1437"
"1264","54.2767","76.2806"
"1265","54.3157","76.3125"
"1266","54.3547","75.4206"
"1267","54.3937","74.7841"
"1268","54.4327","75.4848"
"1269","54.4717","77.2134"
"1270","54.5107","75.5551"
"1271","54.5497","74.2558"
"1272","54.5887","76.2551"
"1273","54.6277","75.8683"
"1274","54.6667","76.0833"
"1275","54.7057","76.1309"
"1276","54.7447","75.8840"
"1277","54.7837","75.7600"
"1278","54.8227","76.9357"
"1279","54.8617","75.8400"
"1280","54.9007","77.7467"
"1281","54.9397","77.7653"
"1282","54.9787","78.0793"
"1283","55.0177","78.0057"
"1284","55.0567","76.7231"
"1285","55.0957","77.7969"
"1286","55.1347","76.5586"
"1287","55.1737","77.7284"
"1288","55.2127","77.3120"
"1289","55.2517","77.3733"
"1290","55.2907","75.5790"
"1291","55.3297","75.3562"
"1292","55.3687","74.9524"
"1293","55.4077","75.2385"
"1294","55.4467","76.0922"
"1295","55.4857","76.4991"
"1296","55.5247","76.3710"
"1297","55.5637","76.5080"
"1298","55.6027","77.0198"
"1299","55.6417","73.6767"
"1300","55.6807","75.6277"
"1301","55.7197","76.6921"
"1302","55.7587","74.4361"
"1303","55.7977","73.8893"
"1304","55.8367","76.1310"
"1305","55.8757","77.2205"
"1306","55.9147","72.8520"
"1307","55.9537","76.2436"
"1308","55.9927","74.1726"
"1309","56.0317","75.8951"
"1310","56.0707","74.7841"
"1311","56.1097","78.6572"
"1312","56.1487","77.3630"
"1313","56.1877","78.1878"
"1314","56.2267","81.0672"
"1315","56.2657","78.0552"
"1316","56.3047","80.2253"
"1317","56.3437","81.0441"
"1318","56.3827","78.9979"
"1319","56.4217","81.3920"
"1320","56.4607","80.0155"
"1321","56.4997","80.5935"
"1322","56.5387","77.8754"
"1323","56.5777","76.7332"
"1324","56.6167","78.8176"
"1325","56.6557","75.4843"
"1326","56.6947","76.1252"
"1327","56.7337","76.2308"
"1328","56.7727","75.9173"
"1329","56.8117","76.1147"
"1330","56.8507","76.5241"
"1331","56.8897","78.3557"
"1332","56.9287","77.3682"
"1333","56.9677","78.8693"
"1334","57.0067","78.5832"
"1335","57.0457","78.5068"
"1336","57.0847","78.5402"
"1337","57.1237","78.1030"
"1338","57.1627","78.1978"
"1339","57.2017","76.5285"
"1340","57.2407","77.1920"
"1341","57.2797","75.8119"
"1342","57.3187","75.8144"
"1343","57.3577","77.9730"
"1344","57.3967","75.6564"
"1345","57.4357","75.4737"
"1346","57.4747","74.1661"
"1347","57.5137","75.1393"
"1348","57.5527","76.0552"
"1349","57.5917","76.6934"
"1350","57.6307","77.2980"
"1351","57.6697","77.9336"
"1352","57.7087","76.9281"
"1353","57.7477","77.5941"
"1354","57.7867","77.3852"
"1355","57.8257","74.9085"
"1356","57.8647","73.2789"
"1357","57.9037","75.1773"
"1358","57.9427","76.5605"
"1359","57.9817","76.4019"
"1360","58.0207","76.7105"
"1361","58.0597","76.4149"
"1362","58.0987","76.0559"
"1363","58.1377","75.5103"
"1364","58.1767","75.7267"
"1365","58.2157","76.5930"
"1366","58.2547","76.6451"
"1367","58.2937","76.7140"
"1368","58.3327","76.1831"
"1369","58.3717","76.7143"
"1370","58.4107","76.9660"
"1371","58.4497","77.1605"
"1372","58.4887","79.9918"
"1373","58.5277","78.1255"
"1374","58.5667","76.3565"
"1375","58.6057","76.6457"
"1376","58.6447","76.5081"
"1377","58.6837","76.3972"
"1378","58.7227","78.1875"
"1379","58.7617","77.7490"
"1380","58.8007","78.0176"
"1381","58.8397","78.3909"
"1382","58.8787","77.3015"
"1383","58.9177","78.5341"
"1384","58.9567","78.8917"
"1385","58.9957","80.8283"
"1386","59.0347","81.6893"
"1387","59.0737","83.8652"
"1388","59.1127","81.4930"
"1389","59.1517","83.1415"
"1390","59.1907","85.4693"
"1391","59.2297","84.4067"
"1392","59.2687","82.8660"
"1393","59.3077","81.7707"
"1394","59.3467","81.7921"
"1395","59.3857","81.7048"
"1396","59.4247","82.7254"
"1397","59.4637","81.9242"
"1398","59.5027","76.8824"
"1399","59.5417","77.6615"
"1400","59.5807","76.5693"
"1401","59.6197","76.6683"
"1402","59.6587","74.5091"
"1403","59.6977","73.6141"
"1404","59.7367","76.0331"
"1405","59.7757","74.9190"
"1406","59.8147","74.9352"
"1407","59.8537","76.4535"
"1408","59.8927","77.1266"
"1409","59.9317","77.0881"
